Head,Value
logit_lens_head_out_L6H9,0.004629611968994141
logit_lens_head_out_L6H10,0.016203701496124268
logit_lens_head_out_L6H11,0.02314811944961548
logit_lens_head_out_L6H12,0.025462985038757324
logit_lens_head_out_L6H13,0.020833313465118408
logit_lens_head_out_L6H14,-0.030092597007751465
logit_lens_head_out_L6H15,-0.018518507480621338
logit_lens_head_out_L7H0,0.025462985038757324
logit_lens_head_out_L7H1,0.018518507480621338
logit_lens_head_out_L7H2,0.020833313465118408
logit_lens_head_out_L7H3,0.016203701496124268
logit_lens_head_out_L7H4,0.032407402992248535
logit_lens_head_out_L7H5,0.011574089527130127
logit_lens_head_out_L7H6,0.06944441795349121
logit_lens_head_out_L7H7,0.020833313465118408
logit_lens_head_out_L7H8,0.04166668653488159
logit_lens_head_out_L7H9,-0.013888895511627197
logit_lens_head_out_L7H10,0.02314811944961548
logit_lens_head_out_L7H11,0.011574089527130127
logit_lens_head_out_L7H12,0.05787038803100586
logit_lens_head_out_L7H13,0.006944417953491211
logit_lens_head_out_L7H14,0.02314811944961548
logit_lens_head_out_L7H15,0.05787038803100586
logit_lens_head_out_L8H0,-0.027777791023254395
logit_lens_head_out_L8H1,-0.01157405972480774
logit_lens_head_out_L8H2,0.006944417953491211
logit_lens_head_out_L8H3,-0.004629641771316528
logit_lens_head_out_L8H4,-0.01157405972480774
logit_lens_head_out_L8H5,0.04166668653488159
logit_lens_head_out_L8H6,-0.013888895511627197
logit_lens_head_out_L8H7,0.027777791023254395
logit_lens_head_out_L8H8,0.018518507480621338
logit_lens_head_out_L8H9,-0.04629629850387573
logit_lens_head_out_L8H10,0.0023148059844970703
logit_lens_head_out_L8H11,0.011574089527130127
logit_lens_head_out_L8H12,-0.0023148059844970703
logit_lens_head_out_L8H13,0.016203701496124268
logit_lens_head_out_L8H14,-0.004629641771316528
logit_lens_head_out_L8H15,-0.016203701496124268
logit_lens_head_out_L9H0,0.020833313465118408
logit_lens_head_out_L9H1,0.034722208976745605
logit_lens_head_out_L9H2,-0.0023148059844970703
logit_lens_head_out_L9H3,-0.016203701496124268
logit_lens_head_out_L9H4,-0.01157405972480774
logit_lens_head_out_L9H5,0.0023148059844970703
logit_lens_head_out_L9H6,-0.018518507480621338
logit_lens_head_out_L9H7,-0.041666656732559204
logit_lens_head_out_L9H8,-0.0625
logit_lens_head_out_L9H9,-0.07175925374031067
logit_lens_head_out_L9H10,0.02314811944961548
logit_lens_head_out_L9H11,-0.006944447755813599
logit_lens_head_out_L9H12,0.009259283542633057
logit_lens_head_out_L9H13,-0.020833343267440796
logit_lens_head_out_L9H14,0.030092597007751465
logit_lens_head_out_L9H15,-0.009259253740310669
logit_lens_head_out_L10H0,0.034722208976745605
logit_lens_head_out_L10H1,0.032407402992248535
logit_lens_head_out_L10H2,-0.004629641771316528
logit_lens_head_out_L10H3,0.006944417953491211
logit_lens_head_out_L10H4,0.011574089527130127
logit_lens_head_out_L10H5,0.004629611968994141
logit_lens_head_out_L10H6,-0.004629641771316528
logit_lens_head_out_L10H7,-0.041666656732559204
logit_lens_head_out_L10H8,-0.016203701496124268
logit_lens_head_out_L10H9,0.011574089527130127
logit_lens_head_out_L10H10,-0.027777791023254395
logit_lens_head_out_L10H11,-0.013888895511627197
logit_lens_head_out_L10H12,0.018518507480621338
logit_lens_head_out_L10H13,-0.0023148059844970703
logit_lens_head_out_L10H14,0.016203701496124268
logit_lens_head_out_L10H15,0.004629611968994141
logit_lens_head_out_L11H0,-0.0023148059844970703
logit_lens_head_out_L11H1,-0.01157405972480774
logit_lens_head_out_L11H2,-0.016203701496124268
logit_lens_head_out_L11H3,0.006944417953491211
logit_lens_head_out_L11H4,-0.025462955236434937
logit_lens_head_out_L11H5,0.0625
logit_lens_head_out_L11H6,0.0
logit_lens_head_out_L11H7,0.030092597007751465
logit_lens_head_out_L11H8,-0.006944447755813599
logit_lens_head_out_L11H9,0.04629629850387573
logit_lens_head_out_L11H10,-0.016203701496124268
logit_lens_head_out_L11H11,0.009259283542633057
logit_lens_head_out_L11H12,-0.01157405972480774
logit_lens_head_out_L11H13,0.009259283542633057
logit_lens_head_out_L11H14,-0.025462955236434937
logit_lens_head_out_L11H15,-0.032407402992248535
logit_lens_head_out_L12H0,-0.0023148059844970703
logit_lens_head_out_L12H1,0.025462985038757324
logit_lens_head_out_L12H2,-0.018518507480621338
logit_lens_head_out_L12H3,0.016203701496124268
logit_lens_head_out_L12H4,0.013888895511627197
logit_lens_head_out_L12H5,-0.013888895511627197
logit_lens_head_out_L12H6,0.030092597007751465
logit_lens_head_out_L12H7,-0.006944447755813599
logit_lens_head_out_L12H8,-0.0555555522441864
logit_lens_head_out_L12H9,-0.020833343267440796
logit_lens_head_out_L12H10,0.05324071645736694
logit_lens_head_out_L12H11,-0.034722208976745605
logit_lens_head_out_L12H12,0.02314811944961548
logit_lens_head_out_L12H13,-0.030092597007751465
logit_lens_head_out_L12H14,-0.0694444477558136
logit_lens_head_out_L12H15,0.020833313465118408
logit_lens_head_out_L13H0,-0.05092594027519226
logit_lens_head_out_L13H1,0.004629611968994141
logit_lens_head_out_L13H2,-0.004629641771316528
logit_lens_head_out_L13H3,-0.027777791023254395
logit_lens_head_out_L13H4,0.034722208976745605
logit_lens_head_out_L13H5,0.0
logit_lens_head_out_L13H6,-0.016203701496124268
logit_lens_head_out_L13H7,-0.006944447755813599
logit_lens_head_out_L13H8,0.013888895511627197
logit_lens_head_out_L13H9,-0.006944447755813599
logit_lens_head_out_L13H10,-0.006944447755813599
logit_lens_head_out_L13H11,-0.025462955236434937
logit_lens_head_out_L13H12,-0.01157405972480774
logit_lens_head_out_L13H13,-0.037037044763565063
logit_lens_head_out_L13H14,-0.013888895511627197
logit_lens_head_out_L13H15,-0.006944447755813599
logit_lens_head_out_L14H0,-0.01157405972480774
logit_lens_head_out_L14H1,-0.027777791023254395
logit_lens_head_out_L14H2,-0.027777791023254395
logit_lens_head_out_L14H3,-0.06712964177131653
logit_lens_head_out_L14H4,-0.04629629850387573
logit_lens_head_out_L14H5,-0.032407402992248535
logit_lens_head_out_L14H6,0.011574089527130127
logit_lens_head_out_L14H7,-0.0625
logit_lens_head_out_L14H8,0.006944417953491211
logit_lens_head_out_L14H9,-0.004629641771316528
logit_lens_head_out_L14H10,-0.023148149251937866
logit_lens_head_out_L14H11,0.009259283542633057
logit_lens_head_out_L14H12,-0.0023148059844970703
logit_lens_head_out_L14H13,-0.016203701496124268
logit_lens_head_out_L14H14,-0.030092597007751465
logit_lens_head_out_L14H15,-0.0694444477558136
logit_lens_head_out_L15H0,0.011574089527130127
logit_lens_head_out_L15H1,-0.030092597007751465
logit_lens_head_out_L15H2,0.05092591047286987
logit_lens_head_out_L15H3,0.0
logit_lens_head_out_L15H4,-0.037037044763565063
logit_lens_head_out_L15H5,-0.023148149251937866
logit_lens_head_out_L15H6,-0.018518507480621338
logit_lens_head_out_L15H7,-0.05092594027519226
logit_lens_head_out_L15H8,-0.05324074625968933
logit_lens_head_out_L15H9,0.004629611968994141
logit_lens_head_out_L15H10,0.006944417953491211
logit_lens_head_out_L15H11,-0.0023148059844970703
logit_lens_head_out_L15H12,0.011574089527130127
logit_lens_head_out_L15H13,0.006944417953491211
logit_lens_head_out_L15H14,0.006944417953491211
logit_lens_head_out_L15H15,0.025462985038757324
logit_lens_head_out_L16H0,-0.023148149251937866
logit_lens_head_out_L16H1,-0.0023148059844970703
logit_lens_head_out_L16H2,0.011574089527130127
logit_lens_head_out_L16H3,0.05324071645736694
logit_lens_head_out_L16H4,0.009259283542633057
logit_lens_head_out_L16H5,-0.020833343267440796
logit_lens_head_out_L16H6,-0.07175925374031067
logit_lens_head_out_L16H7,0.027777791023254395
logit_lens_head_out_L16H8,-0.020833343267440796
logit_lens_head_out_L16H9,-0.018518507480621338
logit_lens_head_out_L16H10,0.032407402992248535
logit_lens_head_out_L16H11,-0.04629629850387573
logit_lens_head_out_L16H12,-0.041666656732559204
logit_lens_head_out_L16H13,0.011574089527130127
logit_lens_head_out_L16H14,-0.032407402992248535
logit_lens_head_out_L16H15,0.025462985038757324
logit_lens_head_out_L17H0,0.04398149251937866
logit_lens_head_out_L17H1,0.0023148059844970703
logit_lens_head_out_L17H2,0.006944417953491211
logit_lens_head_out_L17H3,0.02314811944961548
logit_lens_head_out_L17H4,0.0023148059844970703
logit_lens_head_out_L17H5,-0.006944447755813599
logit_lens_head_out_L17H6,0.009259283542633057
logit_lens_head_out_L17H7,-0.027777791023254395
logit_lens_head_out_L17H8,0.030092597007751465
logit_lens_head_out_L17H9,0.025462985038757324
logit_lens_head_out_L17H10,0.04629629850387573
logit_lens_head_out_L17H11,0.018518507480621338
logit_lens_head_out_L17H12,-0.004629641771316528
logit_lens_head_out_L17H13,0.09490740299224854
logit_lens_head_out_L17H14,0.04166668653488159
logit_lens_head_out_L17H15,-0.039351850748062134
logit_lens_head_out_L18H0,-0.01157405972480774
logit_lens_head_out_L18H1,0.04166668653488159
logit_lens_head_out_L18H2,0.04166668653488159
logit_lens_head_out_L18H3,0.013888895511627197
logit_lens_head_out_L18H4,0.004629611968994141
logit_lens_head_out_L18H5,0.037037014961242676
logit_lens_head_out_L18H6,-0.004629641771316528
logit_lens_head_out_L18H7,-0.004629641771316528
logit_lens_head_out_L18H8,0.018518507480621338
logit_lens_head_out_L18H9,0.013888895511627197
logit_lens_head_out_L18H10,0.018518507480621338
logit_lens_head_out_L18H11,-0.05092594027519226
logit_lens_head_out_L18H12,0.02314811944961548
logit_lens_head_out_L18H13,0.034722208976745605
logit_lens_head_out_L18H14,0.011574089527130127
logit_lens_head_out_L18H15,0.006944417953491211
logit_lens_head_out_L19H0,0.06018519401550293
logit_lens_head_out_L19H1,-0.018518507480621338
logit_lens_head_out_L19H2,-0.013888895511627197
logit_lens_head_out_L19H3,-0.01157405972480774
logit_lens_head_out_L19H4,0.004629611968994141
logit_lens_head_out_L19H5,-0.06481480598449707
logit_lens_head_out_L19H6,-0.025462955236434937
logit_lens_head_out_L19H7,-0.030092597007751465
logit_lens_head_out_L19H8,0.0023148059844970703
logit_lens_head_out_L19H9,0.016203701496124268
logit_lens_head_out_L19H10,-0.006944447755813599
logit_lens_head_out_L19H11,0.009259283542633057
logit_lens_head_out_L19H12,0.025462985038757324
logit_lens_head_out_L19H13,-0.0023148059844970703
logit_lens_head_out_L19H14,0.009259283542633057
logit_lens_head_out_L19H15,-0.05324074625968933
logit_lens_head_out_L20H0,0.06944441795349121
logit_lens_head_out_L20H1,0.034722208976745605
logit_lens_head_out_L20H2,-0.0023148059844970703
logit_lens_head_out_L20H3,-0.10879629850387573
logit_lens_head_out_L20H4,0.02314811944961548
logit_lens_head_out_L20H5,-0.06018519401550293
logit_lens_head_out_L20H6,-0.004629641771316528
logit_lens_head_out_L20H7,0.0
logit_lens_head_out_L20H8,-0.041666656732559204
logit_lens_head_out_L20H9,0.03935188055038452
logit_lens_head_out_L20H10,-0.004629641771316528
logit_lens_head_out_L20H11,0.04629629850387573
logit_lens_head_out_L20H12,-0.0486111044883728
logit_lens_head_out_L20H13,-0.01157405972480774
logit_lens_head_out_L20H14,-0.04398149251937866
logit_lens_head_out_L20H15,0.05324071645736694
logit_lens_head_out_L21H0,0.020833313465118408
logit_lens_head_out_L21H1,0.05555558204650879
logit_lens_head_out_L21H2,0.0
logit_lens_head_out_L21H3,0.0
logit_lens_head_out_L21H4,-0.0555555522441864
logit_lens_head_out_L21H5,-0.032407402992248535
logit_lens_head_out_L21H6,-0.004629641771316528
logit_lens_head_out_L21H7,-0.039351850748062134
logit_lens_head_out_L21H8,0.0
logit_lens_head_out_L21H9,0.020833313465118408
logit_lens_head_out_L21H10,0.032407402992248535
logit_lens_head_out_L21H11,-0.009259253740310669
logit_lens_head_out_L21H12,0.025462985038757324
logit_lens_head_out_L21H13,-0.004629641771316528
logit_lens_head_out_L21H14,-0.013888895511627197
logit_lens_head_out_L21H15,0.0023148059844970703
logit_lens_head_out_L22H0,0.009259283542633057
logit_lens_head_out_L22H1,-0.004629641771316528
logit_lens_head_out_L22H2,0.004629611968994141
logit_lens_head_out_L22H3,0.03935188055038452
logit_lens_head_out_L22H4,0.05555558204650879
logit_lens_head_out_L22H5,-0.041666656732559204
logit_lens_head_out_L22H6,0.0
logit_lens_head_out_L22H7,0.013888895511627197
logit_lens_head_out_L22H8,0.05555558204650879
logit_lens_head_out_L22H9,0.08101850748062134
logit_lens_head_out_L22H10,-0.0023148059844970703
logit_lens_head_out_L22H11,0.0
logit_lens_head_out_L22H12,-0.006944447755813599
logit_lens_head_out_L22H13,-0.04398149251937866
logit_lens_head_out_L22H14,0.0486111044883728
logit_lens_head_out_L22H15,0.06712961196899414
logit_lens_head_out_L23H0,-0.025462955236434937
logit_lens_head_out_L23H1,-0.039351850748062134
logit_lens_head_out_L23H2,-0.07407405972480774
logit_lens_head_out_L23H3,0.0625
logit_lens_head_out_L23H4,-0.025462955236434937
logit_lens_head_out_L23H5,-0.018518507480621338
logit_lens_head_out_L23H6,0.004629611968994141
logit_lens_head_out_L23H7,0.07175928354263306
logit_lens_head_out_L23H8,0.06944441795349121
logit_lens_head_out_L23H9,-0.01157405972480774
logit_lens_head_out_L23H10,0.030092597007751465
logit_lens_head_out_L23H11,-0.06481480598449707
logit_lens_head_out_L23H12,-0.013888895511627197
logit_lens_head_out_L23H13,-0.037037044763565063
logit_lens_head_out_L23H14,-0.027777791023254395
logit_lens_head_out_L23H15,-0.05092594027519226
logit_lens_head_out_L24H0,0.06481480598449707
logit_lens_head_out_L24H1,-0.05787035822868347
logit_lens_head_out_L24H2,0.013888895511627197
logit_lens_head_out_L24H3,-0.0023148059844970703
logit_lens_head_out_L24H4,-0.030092597007751465
logit_lens_head_out_L24H5,-0.006944447755813599
logit_lens_head_out_L24H6,-0.06481480598449707
logit_lens_head_out_L24H7,-0.018518507480621338
logit_lens_head_out_L24H8,-0.11574074625968933
logit_lens_head_out_L24H9,-0.05092594027519226
logit_lens_head_out_L24H10,-0.08101850748062134
logit_lens_head_out_L24H11,-0.013888895511627197
logit_lens_head_out_L24H12,-0.04629629850387573
logit_lens_head_out_L24H13,0.004629611968994141
logit_lens_head_out_L24H14,-0.07407405972480774
logit_lens_head_out_L24H15,-0.06712964177131653
logit_lens_head_out_L25H0,0.04166668653488159
logit_lens_head_out_L25H1,-0.027777791023254395
logit_lens_head_out_L25H2,-0.006944447755813599
logit_lens_head_out_L25H3,0.004629611968994141
logit_lens_head_out_L25H4,-0.004629641771316528
logit_lens_head_out_L25H5,0.009259283542633057
logit_lens_head_out_L25H6,0.004629611968994141
logit_lens_head_out_L25H7,0.08101850748062134
logit_lens_head_out_L25H8,0.07870370149612427
logit_lens_head_out_L25H9,0.02314811944961548
logit_lens_head_out_L25H10,0.004629611968994141
logit_lens_head_out_L25H11,-0.018518507480621338
logit_lens_head_out_L25H12,0.034722208976745605
logit_lens_head_out_L25H13,0.0023148059844970703
logit_lens_head_out_L25H14,-0.006944447755813599
logit_lens_head_out_L25H15,-0.023148149251937866
logit_lens_head_out_L26H0,0.0023148059844970703
logit_lens_head_out_L26H1,0.018518507480621338
logit_lens_head_out_L26H2,-0.023148149251937866
logit_lens_head_out_L26H3,0.04629629850387573
logit_lens_head_out_L26H4,-0.05787035822868347
logit_lens_head_out_L26H5,0.1319444179534912
logit_lens_head_out_L26H6,-0.006944447755813599
logit_lens_head_out_L26H7,-0.039351850748062134
logit_lens_head_out_L26H8,-0.030092597007751465
logit_lens_head_out_L26H9,-0.020833343267440796
logit_lens_head_out_L26H10,0.0486111044883728
logit_lens_head_out_L26H11,0.016203701496124268
logit_lens_head_out_L26H12,-0.05324074625968933
logit_lens_head_out_L26H13,-0.025462955236434937
logit_lens_head_out_L26H14,-0.01157405972480774
logit_lens_head_out_L26H15,0.037037014961242676
logit_lens_head_out_L27H0,0.03935188055038452
logit_lens_head_out_L27H1,-0.009259253740310669
logit_lens_head_out_L27H2,-0.009259253740310669
logit_lens_head_out_L27H3,-0.018518507480621338
logit_lens_head_out_L27H4,0.020833313465118408
logit_lens_head_out_L27H5,0.1388888955116272
logit_lens_head_out_L27H6,-0.05787035822868347
logit_lens_head_out_L27H7,0.1388888955116272
logit_lens_head_out_L27H8,-0.034722208976745605
logit_lens_head_out_L27H9,0.034722208976745605
logit_lens_head_out_L27H10,0.0763888955116272
logit_lens_head_out_L27H11,-0.06712964177131653
logit_lens_head_out_L27H12,0.013888895511627197
logit_lens_head_out_L27H13,-0.032407402992248535
logit_lens_head_out_L27H14,0.011574089527130127
logit_lens_head_out_L27H15,-0.009259253740310669
logit_lens_head_out_L28H0,0.11342591047286987
logit_lens_head_out_L28H1,0.030092597007751465
logit_lens_head_out_L28H2,0.027777791023254395
logit_lens_head_out_L28H3,0.018518507480621338
logit_lens_head_out_L28H4,0.034722208976745605
logit_lens_head_out_L28H5,0.037037014961242676
logit_lens_head_out_L28H6,0.05555558204650879
logit_lens_head_out_L28H7,-0.07407405972480774
logit_lens_head_out_L28H8,0.06944441795349121
logit_lens_head_out_L28H9,0.05787038803100586
logit_lens_head_out_L28H10,0.013888895511627197
logit_lens_head_out_L28H11,-0.08101850748062134
logit_lens_head_out_L28H12,0.09490740299224854
logit_lens_head_out_L28H13,0.06018519401550293
logit_lens_head_out_L28H14,0.05555558204650879
logit_lens_head_out_L28H15,0.0625
logit_lens_head_out_L29H0,-0.12731480598449707
logit_lens_head_out_L29H1,0.2615740895271301
logit_lens_head_out_L29H2,-0.025462955236434937
logit_lens_head_out_L29H3,0.09953701496124268
logit_lens_head_out_L29H4,-0.016203701496124268
logit_lens_head_out_L29H5,-0.016203701496124268
logit_lens_head_out_L29H6,0.0
logit_lens_head_out_L29H7,-0.006944447755813599
logit_lens_head_out_L29H8,-0.0486111044883728
logit_lens_head_out_L29H9,0.030092597007751465
logit_lens_head_out_L29H10,0.04398149251937866
logit_lens_head_out_L29H11,-0.004629641771316528
logit_lens_head_out_L29H12,-0.018518507480621338
logit_lens_head_out_L29H13,0.032407402992248535
logit_lens_head_out_L29H14,-0.006944447755813599
logit_lens_head_out_L29H15,-0.0023148059844970703
logit_lens_head_out_L30H0,0.025462985038757324
logit_lens_head_out_L30H1,0.016203701496124268
logit_lens_head_out_L30H2,0.10416668653488159
logit_lens_head_out_L30H3,-0.1041666567325592
logit_lens_head_out_L30H4,-0.125
logit_lens_head_out_L30H5,0.23379629850387573
logit_lens_head_out_L30H6,-0.009259253740310669
logit_lens_head_out_L30H7,-0.006944447755813599
logit_lens_head_out_L30H8,-0.006944447755813599
logit_lens_head_out_L30H9,-0.034722208976745605
logit_lens_head_out_L30H10,0.004629611968994141
logit_lens_head_out_L30H11,-0.032407402992248535
logit_lens_head_out_L30H12,-0.018518507480621338
logit_lens_head_out_L30H13,0.0023148059844970703
logit_lens_head_out_L30H14,0.018518507480621338
logit_lens_head_out_L30H15,-0.0486111044883728
logit_lens_head_out_L31H0,0.0023148059844970703
logit_lens_head_out_L31H1,-0.04629629850387573
logit_lens_head_out_L31H2,0.011574089527130127
logit_lens_head_out_L31H3,0.037037014961242676
logit_lens_head_out_L31H4,-0.1180555522441864
logit_lens_head_out_L31H5,0.0625
logit_lens_head_out_L31H6,0.19675928354263306
logit_lens_head_out_L31H7,-0.041666656732559204
logit_lens_head_out_L31H8,-0.016203701496124268
logit_lens_head_out_L31H9,0.020833313465118408
logit_lens_head_out_L31H10,0.034722208976745605
logit_lens_head_out_L31H11,0.0
logit_lens_head_out_L31H12,-0.12268519401550293
logit_lens_head_out_L31H13,0.2708333134651184
logit_lens_head_out_L31H14,-0.006944447755813599
logit_lens_head_out_L31H15,0.0023148059844970703
logit_lens_head_out_L32H0,-0.018518507480621338
logit_lens_head_out_L32H1,-0.034722208976745605
logit_lens_head_out_L32H2,-0.06018519401550293
logit_lens_head_out_L32H3,0.0
logit_lens_head_out_L32H4,-0.013888895511627197
logit_lens_head_out_L32H5,-0.023148149251937866
logit_lens_head_out_L32H6,0.04629629850387573
logit_lens_head_out_L32H7,0.22685188055038452
logit_lens_head_out_L32H8,-0.0023148059844970703
logit_lens_head_out_L32H9,-0.027777791023254395
logit_lens_head_out_L32H10,-0.08564814925193787
logit_lens_head_out_L32H11,0.020833313465118408
logit_lens_head_out_L32H12,-0.030092597007751465
logit_lens_head_out_L32H13,-0.030092597007751465
logit_lens_head_out_L32H14,0.0
logit_lens_head_out_L32H15,0.02314811944961548
logit_lens_head_out_L33H0,0.018518507480621338
logit_lens_head_out_L33H1,0.06481480598449707
logit_lens_head_out_L33H2,0.037037014961242676
logit_lens_head_out_L33H3,0.006944417953491211
logit_lens_head_out_L33H4,0.0
logit_lens_head_out_L33H5,0.03935188055038452
logit_lens_head_out_L33H6,-0.004629641771316528
logit_lens_head_out_L33H7,0.030092597007751465
logit_lens_head_out_L33H8,0.04629629850387573
logit_lens_head_out_L33H9,0.030092597007751465
logit_lens_head_out_L33H10,0.04629629850387573
logit_lens_head_out_L33H11,0.03935188055038452
logit_lens_head_out_L33H12,0.06712961196899414
logit_lens_head_out_L33H13,0.05324071645736694
logit_lens_head_out_L33H14,0.0625
logit_lens_head_out_L33H15,0.018518507480621338
logit_lens_head_out_L34H0,-0.016203701496124268
logit_lens_head_out_L34H1,-0.013888895511627197
logit_lens_head_out_L34H2,0.016203701496124268
logit_lens_head_out_L34H3,0.0
logit_lens_head_out_L34H4,-0.0023148059844970703
logit_lens_head_out_L34H5,-0.018518507480621338
logit_lens_head_out_L34H6,-0.027777791023254395
logit_lens_head_out_L34H7,-0.023148149251937866
logit_lens_head_out_L34H8,-0.027777791023254395
logit_lens_head_out_L34H9,-0.027777791023254395
logit_lens_head_out_L34H10,-0.006944447755813599
logit_lens_head_out_L34H11,-0.025462955236434937
logit_lens_head_out_L34H12,-0.034722208976745605
logit_lens_head_out_L34H13,-0.016203701496124268
logit_lens_head_out_L34H14,-0.10879629850387573
logit_lens_head_out_L34H15,-0.032407402992248535
logit_lens_head_out_L35H0,-0.04629629850387573
logit_lens_head_out_L35H1,-0.041666656732559204
logit_lens_head_out_L35H2,-0.07407405972480774
logit_lens_head_out_L35H3,0.1944444179534912
logit_lens_head_out_L35H4,-0.041666656732559204
logit_lens_head_out_L35H5,-0.05324074625968933
logit_lens_head_out_L35H6,-0.09953704476356506
logit_lens_head_out_L35H7,-0.034722208976745605
logit_lens_head_out_L35H8,0.18287038803100586
logit_lens_head_out_L35H9,-0.018518507480621338
logit_lens_head_out_L35H10,-0.08796295523643494
logit_lens_head_out_L35H11,-0.027777791023254395
logit_lens_head_out_L35H12,0.22685188055038452
logit_lens_head_out_L35H13,0.02314811944961548
logit_lens_head_out_L35H14,-0.041666656732559204
logit_lens_head_out_L35H15,-0.0486111044883728
